,BBLE,LTFRONT,LTDEPTH,Latitude,STORIES,FULLVAL,AVTOT,BLDFRONT,BLDDEPTH,Manhattan,Bronx,Brooklyn,Queens,TAX2,TAX4
2667,2026530044,87.0,20.0,40.813975,2.0,348000,7194,23.0,20.0,0.0,1.0,0.0,0.0,0.0,0.0
2668,1022420036,100.0,25.0,40.868565,1.0,887000,399150,25.0,100.0,1.0,0.0,0.0,0.0,0.0,1.0
2669,2022840100,16.0,100.0,40.809144,2.0,480000,7820,16.0,50.0,0.0,1.0,0.0,0.0,0.0,0.0
2670,2026290123,18.0,85.0,40.819946,2.0,414000,13948,18.0,32.0,0.0,1.0,0.0,0.0,0.0,0.0
2671,2026000077,40.0,55.0,40.80946,3.0,519000,17018,36.0,44.0,0.0,1.0,0.0,0.0,0.0,0.0
2672,2023640007,25.0,96.0,40.820562,3.0,507000,30420,25.0,52.0,0.0,1.0,0.0,0.0,0.0,0.0
2673,2025050045,25.0,85.0,40.835082,2.0,473000,9583,21.0,56.0,0.0,1.0,0.0,0.0,0.0,0.0
2674,2028100013,75.0,100.0,40.850377,6.0,1271000,571950,75.0,80.0,0.0,1.0,0.0,0.0,1.0,0.0
2675,2028670036,35.0,50.0,40.848347,3.0,636000,31078,31.0,38.0,0.0,1.0,0.0,0.0,0.0,0.0
2676,1022430339,100.0,219.0,40.870379,5.0,6935000,3120750,85.0,40.0,1.0,0.0,0.0,0.0,0.0,1.0
2677,2022800070,16.0,100.0,40.806871,3.0,725000,21403,16.0,47.0,0.0,1.0,0.0,0.0,0.0,0.0
2678,2025730031,20.0,100.0,40.807199,3.0,396000,11863,20.0,35.0,0.0,1.0,0.0,0.0,0.0,0.0
2679,2026830100,100.0,155.0,40.813137,5.0,2298000,1034100,90.0,155.0,0.0,1.0,0.0,0.0,1.0,0.0
2680,1022190013,25.0,100.0,40.864519,5.0,1603000,179934,25.0,87.0,1.0,0.0,0.0,0.0,1.0,0.0
2681,2026900147,62.0,120.0,40.822725,7.0,844000,379800,50.0,80.0,0.0,1.0,0.0,0.0,1.0,0.0
2682,2026620046,22.0,100.0,40.828546,4.0,976000,88116,22.0,95.0,0.0,1.0,0.0,0.0,1.0,0.0
2683,2023400133,25.0,111.0,40.814158,2.0,628000,282600,25.0,100.0,0.0,1.0,0.0,0.0,0.0,1.0
2684,2024060021,200.0,148.0,40.82319,8.0,2632000,1184400,185.0,55.0,0.0,1.0,0.0,0.0,1.0,0.0
2685,2025090025,24.0,101.0,40.833949,3.0,575000,32817,24.0,45.0,0.0,1.0,0.0,0.0,0.0,0.0
2686,2027850073,16.0,92.0,40.835369,2.0,338000,7820,16.0,45.0,0.0,1.0,0.0,0.0,0.0,0.0
2687,2025800001,20.0,100.0,40.811844,3.0,715000,29448,20.0,55.0,0.0,1.0,0.0,0.0,0.0,0.0
2688,2029050001,40.0,90.0,40.840827,1.0,413000,185850,40.0,90.0,0.0,1.0,0.0,0.0,0.0,1.0
2689,1021430013,100.0,100.0,40.844493,5.0,5565000,2504250,100.0,98.0,1.0,0.0,0.0,0.0,1.0,0.0
2690,2027620149,110.0,100.0,40.818316,6.0,1578000,710100,110.0,88.0,0.0,1.0,0.0,0.0,1.0,0.0
2691,1022150510,18.0,65.0,40.875583,2.0,488000,18134,18.0,34.0,1.0,0.0,0.0,0.0,0.0,0.0
2692,2026690028,20.0,100.0,40.824575,3.0,746000,32184,20.0,54.0,0.0,1.0,0.0,0.0,0.0,0.0
2693,2028980051,34.0,102.0,,,69000,31050,,,0.0,1.0,0.0,0.0,0.0,1.0
2694,2025160120,32.0,99.0,40.838195,3.0,548000,26648,21.0,48.0,0.0,1.0,0.0,0.0,0.0,0.0
2695,1021490084,179.0,191.0,40.850331,6.0,5556000,2500200,162.0,168.0,1.0,0.0,0.0,0.0,1.0,0.0
2696,2027630158,101.0,100.0,40.815036,5.0,892000,401400,101.0,88.0,0.0,1.0,0.0,0.0,1.0,0.0
2697,2024360114,20.0,100.0,40.834883,2.0,495000,10239,20.0,52.0,0.0,1.0,0.0,0.0,0.0,0.0
2698,2026750057,25.0,105.0,40.816695,3.0,604000,13452,21.0,45.0,0.0,1.0,0.0,0.0,0.0,0.0
2699,2025360036,25.0,100.0,40.842769,1.0,293000,131850,25.0,100.0,0.0,1.0,0.0,0.0,0.0,1.0
2700,1021770166,100.0,100.0,40.849572,6.0,7619000,3428550,100.0,87.0,1.0,0.0,0.0,0.0,1.0,0.0
2701,2027810160,418.0,372.0,,,2221000,999450,,,0.0,1.0,0.0,0.0,0.0,1.0
2702,2024180001,97.0,29.0,40.823165,5.0,1715000,771750,83.0,26.0,0.0,1.0,0.0,0.0,1.0,0.0
2703,2022810003,25.0,75.0,40.808153,5.0,871000,56035,25.0,65.0,0.0,1.0,0.0,0.0,1.0,0.0
2704,2024280036,25.0,100.0,40.828423,3.0,493000,17076,20.0,52.0,0.0,1.0,0.0,0.0,0.0,0.0
2705,2025610080,37.0,110.0,40.801121,4.0,2201000,990450,25.0,100.0,0.0,1.0,0.0,0.0,0.0,1.0
2706,1021801407,,,40.852657,6.0,88453,39804,,,1.0,0.0,0.0,0.0,1.0,0.0
2707,2027540025,38.0,78.0,40.828172,5.0,280000,126000,38.0,55.0,0.0,1.0,0.0,0.0,1.0,0.0
2708,2026870028,16.0,80.0,40.816573,2.0,476000,8806,16.0,45.0,0.0,1.0,0.0,0.0,0.0,0.0
2709,1022140024,200.0,100.0,40.871133,1.0,1112000,500400,44.0,22.0,1.0,0.0,0.0,0.0,0.0,1.0
2710,2023260033,104.0,85.0,40.814327,1.0,1414000,636300,79.0,85.0,0.0,1.0,0.0,0.0,0.0,1.0
2711,2026310048,300.0,225.0,40.822652,3.0,28108000,12648600,280.0,210.0,0.0,1.0,0.0,0.0,0.0,1.0
2712,2026270053,18.0,100.0,40.822325,3.0,282000,103032,18.0,35.0,0.0,1.0,0.0,0.0,1.0,0.0
2713,2026610139,20.0,118.0,40.827988,2.0,320000,14416,20.0,33.0,0.0,1.0,0.0,0.0,0.0,0.0
2714,2023811012,200.0,110.0,40.822433,8.0,79413,35736,200.0,110.0,0.0,1.0,0.0,0.0,1.0,0.0
2715,2026430040,40.0,105.0,40.815713,,318000,143100,,,0.0,1.0,0.0,0.0,1.0,0.0
2716,2026230125,29.0,100.0,40.815483,3.0,510000,22959,20.0,38.0,0.0,1.0,0.0,0.0,0.0,0.0
2717,1022211131,,,40.863565,5.0,86590,38966,,,1.0,0.0,0.0,0.0,1.0,0.0
2718,2027840036,25.0,117.0,40.83741,3.0,840000,61922,25.0,70.0,0.0,1.0,0.0,0.0,1.0,0.0
2719,2025500014,25.0,100.0,40.806551,,171000,76950,,,0.0,1.0,0.0,0.0,0.0,1.0
2720,2027820128,25.0,80.0,40.835573,2.0,389000,9583,22.0,46.0,0.0,1.0,0.0,0.0,0.0,0.0
2721,2027480144,20.0,100.0,40.824977,3.0,496000,22738,20.0,38.0,0.0,1.0,0.0,0.0,0.0,0.0
2722,2027610116,25.0,100.0,40.818902,2.0,712000,10866,20.0,67.0,0.0,1.0,0.0,0.0,0.0,0.0
2723,2026810005,50.0,95.0,40.828031,4.0,589000,238048,25.0,54.0,0.0,1.0,0.0,0.0,1.0,0.0
2724,2027360011,100.0,251.0,40.812814,2.0,1499000,674550,100.0,150.0,0.0,1.0,0.0,0.0,0.0,1.0
2725,2028000013,140.0,125.0,40.847659,6.0,3515000,1581750,140.0,90.0,0.0,1.0,0.0,0.0,1.0,0.0
2726,2022860015,16.0,100.0,40.811458,2.0,486000,8686,16.0,45.0,0.0,1.0,0.0,0.0,0.0,0.0
2727,1022410106,18.0,100.0,40.868083,4.0,628000,212940,18.0,49.0,1.0,0.0,0.0,0.0,1.0,0.0
2728,2027820069,16.0,80.0,40.834909,2.0,266000,9583,16.0,45.0,0.0,1.0,0.0,0.0,0.0,0.0
2729,1022460043,100.0,149.0,40.866879,3.0,3112000,1400400,100.0,149.0,1.0,0.0,0.0,0.0,0.0,1.0
2730,2027910040,80.0,95.0,40.84467,6.0,1295000,582750,80.0,85.0,0.0,1.0,0.0,0.0,1.0,0.0
2731,2024890025,25.0,87.0,40.836122,2.0,432000,15225,25.0,87.0,0.0,1.0,0.0,0.0,0.0,0.0
2732,2025610015,50.0,100.0,40.801865,1.0,395000,177750,25.0,100.0,0.0,1.0,0.0,0.0,0.0,1.0
2733,2023671002,153.0,97.0,40.824259,13.0,6950027,3127512,120.0,65.0,0.0,1.0,0.0,0.0,1.0,0.0
2734,2023030058,100.0,100.0,40.811227,3.0,3107000,1398150,85.0,85.0,0.0,1.0,0.0,0.0,0.0,1.0
2735,2027910024,20.0,95.0,40.842918,3.0,613000,4087,20.0,52.0,0.0,1.0,0.0,0.0,0.0,0.0
2736,2026950031,25.0,100.0,40.817582,2.0,642000,14814,20.0,50.0,0.0,1.0,0.0,0.0,0.0,0.0
2737,2027260153,20.0,100.0,40.825231,2.0,378000,18247,20.0,31.0,0.0,1.0,0.0,0.0,0.0,0.0
2738,2028920077,209.0,111.0,40.846035,1.0,1206000,542700,45.0,45.0,0.0,1.0,0.0,0.0,0.0,1.0
2739,2026940023,17.0,79.0,40.828857,3.0,306000,11251,17.0,55.0,0.0,1.0,0.0,0.0,1.0,0.0
2740,2022740076,33.0,99.0,40.813899,2.0,608000,23932,20.0,38.0,0.0,1.0,0.0,0.0,0.0,0.0
2741,2026301012,,,40.820544,3.0,229219,9102,22.0,50.0,0.0,1.0,0.0,0.0,0.0,0.0
2742,2026090002,69.0,107.0,40.829793,6.0,7120000,3204000,69.0,100.0,0.0,1.0,0.0,0.0,0.0,1.0
2743,2023601160,,,40.820132,3.0,223812,6250,25.0,43.0,0.0,1.0,0.0,0.0,0.0,0.0
2744,1021641117,,,40.849931,6.0,134363,60463,,,1.0,0.0,0.0,0.0,1.0,0.0
2745,2027610233,150.0,196.0,40.820203,1.0,851000,382950,150.0,100.0,0.0,1.0,0.0,0.0,0.0,1.0
2746,2027491021,20.0,100.0,40.824267,3.0,61501,27675,,,0.0,1.0,0.0,0.0,1.0,0.0
2747,2025530069,18.0,95.0,40.807554,2.0,423000,19617,18.0,30.0,0.0,1.0,0.0,0.0,0.0,0.0
2748,2028760140,22.0,100.0,40.848281,3.0,678000,26763,22.0,100.0,0.0,1.0,0.0,0.0,0.0,0.0
2749,2022880087,15.0,100.0,40.811905,2.0,331000,7838,15.0,40.0,0.0,1.0,0.0,0.0,0.0,0.0
2750,2028620097,150.0,100.0,40.851158,2.0,1376000,619200,150.0,100.0,0.0,1.0,0.0,0.0,0.0,1.0
2751,2025220096,50.0,78.0,40.843491,3.0,362000,162900,50.0,60.0,0.0,1.0,0.0,0.0,0.0,1.0
2752,2027070049,25.0,100.0,40.816359,2.0,715000,15801,20.0,56.0,0.0,1.0,0.0,0.0,0.0,0.0
2753,2026330149,22.0,100.0,40.825376,3.0,548000,30816,22.0,46.0,0.0,1.0,0.0,0.0,0.0,0.0
2754,2024320026,107.0,68.0,40.828442,2.0,349000,157050,40.0,56.0,0.0,1.0,0.0,0.0,0.0,1.0
2755,2023601207,,,40.819957,2.0,184675,5157,25.0,43.0,0.0,1.0,0.0,0.0,0.0,0.0
2756,2029040012,75.0,150.0,40.83993,1.0,486000,218700,75.0,150.0,0.0,1.0,0.0,0.0,0.0,1.0
2757,2026150004,20.0,100.0,40.830647,,141000,63450,,,0.0,1.0,0.0,0.0,1.0,0.0
2758,2022740138,29.0,99.0,40.813199,2.0,601000,23730,20.0,38.0,0.0,1.0,0.0,0.0,0.0,0.0
2759,2025500061,50.0,100.0,40.805639,,308000,138600,,,0.0,1.0,0.0,0.0,0.0,1.0
2760,1021570060,20.0,107.0,40.851293,,723000,325350,,,1.0,0.0,0.0,0.0,0.0,1.0
2761,2027610079,25.0,100.0,40.819934,2.0,630000,8536,21.0,57.0,0.0,1.0,0.0,0.0,0.0,0.0
2762,2027620176,20.0,95.0,40.817761,2.0,398000,23880,20.0,39.0,0.0,1.0,0.0,0.0,0.0,0.0
2763,1021520159,16.0,100.0,40.847153,2.0,936000,19166,16.0,48.0,1.0,0.0,0.0,0.0,0.0,0.0
2764,2027660080,25.0,100.0,40.813039,2.0,479000,13046,20.0,46.0,0.0,1.0,0.0,0.0,0.0,0.0
2765,2023770148,20.0,100.0,40.820132,3.0,397000,20901,20.0,40.0,0.0,1.0,0.0,0.0,0.0,0.0
2766,1021450042,44.0,100.0,40.847344,5.0,1386000,623700,45.0,89.0,1.0,0.0,0.0,0.0,1.0,0.0
2767,1021740199,18.0,110.0,40.860453,4.0,630000,281394,17.0,60.0,1.0,0.0,0.0,0.0,1.0,0.0
2768,1021610015,57.0,100.0,40.855985,5.0,2861000,1287450,57.0,90.0,1.0,0.0,0.0,0.0,1.0,0.0
2769,2024350020,100.0,100.0,40.831615,5.0,1347000,606150,100.0,88.0,0.0,1.0,0.0,0.0,1.0,0.0
2770,2023770144,20.0,100.0,40.82005,3.0,404000,20901,20.0,40.0,0.0,1.0,0.0,0.0,0.0,0.0
2771,2025910046,271.0,200.0,40.804447,2.0,2864000,1288800,200.0,220.0,0.0,1.0,0.0,0.0,0.0,1.0
2772,2027660087,25.0,100.0,40.812814,2.0,395000,50629,21.0,70.0,0.0,1.0,0.0,0.0,1.0,0.0
2773,2023480053,244.0,123.0,40.820882,6.0,4715000,2121750,244.0,102.0,0.0,1.0,0.0,0.0,1.0,0.0
2774,2027120121,21.0,110.0,40.820594,2.0,352000,13826,21.0,33.0,0.0,1.0,0.0,0.0,0.0,0.0
2775,2023830005,48.0,69.0,40.824688,6.0,1396000,628200,48.0,62.0,0.0,1.0,0.0,0.0,1.0,0.0
2776,2024520025,25.0,100.0,40.831615,2.0,549000,14808,20.0,75.0,0.0,1.0,0.0,0.0,0.0,0.0
2777,2024790012,125.0,100.0,40.834539,5.0,2047000,921150,125.0,100.0,0.0,1.0,0.0,0.0,1.0,0.0
2778,2024900001,567.0,696.0,,3.0,31478000,14165100,567.0,454.0,0.0,1.0,0.0,0.0,0.0,1.0
2779,2026510022,22.0,87.0,40.828042,2.0,445000,26696,22.0,53.0,0.0,1.0,0.0,0.0,0.0,0.0
2780,2026730006,25.0,119.0,40.829571,3.0,614000,11761,21.0,50.0,0.0,1.0,0.0,0.0,0.0,0.0
2781,2026230004,271.0,100.0,40.814342,2.0,1064000,478800,120.0,50.0,0.0,1.0,0.0,0.0,1.0,0.0
2782,1021560037,53.0,95.0,40.851419,5.0,1118000,503100,53.0,80.0,1.0,0.0,0.0,0.0,1.0,0.0
2783,2027740303,25.0,100.0,40.807215,1.0,334000,150300,25.0,100.0,0.0,1.0,0.0,0.0,0.0,1.0
2784,2024340009,38.0,100.0,40.830917,5.0,538000,242100,38.0,68.0,0.0,1.0,0.0,0.0,1.0,0.0
2785,2028070104,18.0,100.0,40.85244,2.0,564000,12182,18.0,57.0,0.0,1.0,0.0,0.0,0.0,0.0
2786,1021560068,89.0,95.0,40.852154,5.0,1327000,597150,90.0,80.0,1.0,0.0,0.0,0.0,1.0,0.0
2787,2026890023,126.0,100.0,40.819619,2.0,614000,26136,20.0,40.0,0.0,1.0,0.0,0.0,0.0,0.0
2788,2028610019,33.0,100.0,40.84663,2.0,482000,11313,21.0,50.0,0.0,1.0,0.0,0.0,0.0,0.0
2789,2023710029,41.0,92.0,40.829607,6.0,599000,269550,41.0,79.0,0.0,1.0,0.0,0.0,1.0,0.0
2790,2023880067,72.0,98.0,40.828365,,232000,104400,,,0.0,1.0,0.0,0.0,0.0,1.0
2791,2028740050,25.0,96.0,40.842664,2.0,596000,13046,20.0,67.0,0.0,1.0,0.0,0.0,0.0,0.0
2792,2022800015,15.0,100.0,40.807628,3.0,553000,10268,15.0,43.0,0.0,1.0,0.0,0.0,0.0,0.0
2793,2023530045,16.0,100.0,40.82032,3.0,326000,11313,16.0,36.0,0.0,1.0,0.0,0.0,0.0,0.0
2794,2026170133,18.0,90.0,40.818143,2.0,465000,14466,18.0,32.0,0.0,1.0,0.0,0.0,0.0,0.0
2795,1022420061,100.0,100.0,40.867783,2.0,11369000,5116050,100.0,100.0,1.0,0.0,0.0,0.0,0.0,1.0
2796,1022210001,100.0,110.0,40.86454,1.0,1987000,894150,100.0,110.0,1.0,0.0,0.0,0.0,0.0,1.0
2797,2024360061,16.0,100.0,40.834065,2.0,336000,9583,16.0,45.0,0.0,1.0,0.0,0.0,0.0,0.0
2798,2026980001,18.0,80.0,40.821811,3.0,337000,77905,18.0,43.0,0.0,1.0,0.0,0.0,1.0,0.0
2799,2024260008,156.0,80.0,40.830259,5.0,5029000,2263050,39.0,68.0,0.0,1.0,0.0,0.0,1.0,0.0
2800,2026220029,16.0,100.0,40.824968,2.0,442000,9105,16.0,45.0,0.0,1.0,0.0,0.0,0.0,0.0
2801,2023400108,50.0,112.0,40.814581,,188000,84600,,,0.0,1.0,0.0,0.0,0.0,1.0
2802,2022920078,20.0,100.0,40.814201,3.0,600000,24539,20.0,39.0,0.0,1.0,0.0,0.0,0.0,0.0
2803,2025090057,53.0,100.0,40.835779,2.0,623000,10419,22.0,60.0,0.0,1.0,0.0,0.0,0.0,0.0
2804,1021630034,75.0,100.0,40.84893,6.0,3145000,1415250,75.0,90.0,1.0,0.0,0.0,0.0,1.0,0.0
2805,2027090042,33.0,100.0,40.81723,4.0,969000,213548,33.0,67.0,0.0,1.0,0.0,0.0,1.0,0.0
2806,2025790005,25.0,100.0,40.811991,4.0,945000,50629,25.0,74.0,0.0,1.0,0.0,0.0,1.0,0.0
2807,2028390010,114.0,95.0,40.838152,11.0,3078000,1385100,114.0,50.0,0.0,1.0,0.0,0.0,1.0,0.0
2808,2023350016,654.0,692.0,40.815836,14.0,224018000,100808100,650.0,950.0,0.0,1.0,0.0,0.0,0.0,1.0
2809,2023170041,103.0,29.0,40.809035,1.0,45000,20250,13.0,25.0,0.0,1.0,0.0,0.0,0.0,1.0
2810,2027940058,25.0,95.0,40.844018,2.0,396000,9969,19.0,61.0,0.0,1.0,0.0,0.0,0.0,0.0
2811,2025821101,,,40.811296,13.0,252254,113514,,,0.0,1.0,0.0,0.0,0.0,1.0
2812,2025540035,20.0,131.0,40.809449,3.0,538000,24539,20.0,38.0,0.0,1.0,0.0,0.0,0.0,0.0
2813,2027660300,200.0,529.0,40.815123,1.0,5122000,2304900,140.0,395.0,0.0,1.0,0.0,0.0,0.0,1.0
2814,2026301002,,,40.820396,3.0,229219,9102,23.0,50.0,0.0,1.0,0.0,0.0,0.0,0.0
2815,2024310013,25.0,100.0,40.833678,2.0,505000,13046,21.0,65.0,0.0,1.0,0.0,0.0,0.0,0.0
2816,2023420007,71.0,338.0,,,831000,373950,,,0.0,1.0,0.0,0.0,0.0,1.0
2817,2026170025,34.0,90.0,40.817827,2.0,524000,16122,18.0,32.0,0.0,1.0,0.0,0.0,0.0,0.0
2818,1021641058,,,40.850297,6.0,138441,62298,,,1.0,0.0,0.0,0.0,1.0,0.0
2819,2027070044,25.0,100.0,40.816214,2.0,724000,15801,20.0,56.0,0.0,1.0,0.0,0.0,0.0,0.0
2820,2027220035,89.0,125.0,40.818741,1.0,1432000,644400,79.0,125.0,0.0,1.0,0.0,0.0,0.0,1.0
2821,2023150107,20.0,50.0,40.812237,3.0,527000,29016,20.0,35.0,0.0,1.0,0.0,0.0,0.0,0.0
2822,2025610050,54.0,110.0,40.800566,2.0,384000,172800,32.0,54.0,0.0,1.0,0.0,0.0,0.0,1.0
2823,2022660003,25.0,100.0,40.80743,1.0,500000,225000,25.0,81.0,0.0,1.0,0.0,0.0,0.0,1.0
2824,2027010028,25.0,100.0,40.817609,2.0,619000,21565,20.0,50.0,0.0,1.0,0.0,0.0,0.0,0.0
2825,2027610042,25.0,100.0,40.819338,2.0,643000,8536,21.0,57.0,0.0,1.0,0.0,0.0,0.0,0.0
2826,2022960020,25.0,100.0,40.806996,2.0,366000,164700,25.0,100.0,0.0,1.0,0.0,0.0,0.0,1.0
2827,2026290032,18.0,102.0,40.819158,2.0,411000,14198,18.0,32.0,0.0,1.0,0.0,0.0,0.0,0.0
2828,2022900132,20.0,100.0,40.813297,2.0,476000,22044,20.0,50.0,0.0,1.0,0.0,0.0,0.0,0.0
2829,2024230053,85.0,44.0,40.827111,4.0,654000,294300,76.0,44.0,0.0,1.0,0.0,0.0,1.0,0.0
2830,2028290019,20.0,100.0,40.851422,3.0,646000,12286,20.0,60.0,0.0,1.0,0.0,0.0,0.0,0.0
2831,2026110046,56.0,84.0,40.829835,,228000,102600,,,0.0,1.0,0.0,0.0,0.0,1.0
2832,2027680218,100.0,100.0,40.809829,,263000,118350,,,0.0,1.0,0.0,0.0,0.0,1.0
2833,2028550053,50.0,200.0,40.838529,2.0,1477000,664650,50.0,200.0,0.0,1.0,0.0,0.0,0.0,1.0
2834,1022150680,500.0,78.0,,,1242000,558900,,,1.0,0.0,0.0,0.0,0.0,1.0
2835,2024010002,22.0,100.0,40.820173,4.0,844000,64723,22.0,70.0,0.0,1.0,0.0,0.0,1.0,0.0
2836,2028610135,123.0,66.0,40.849743,5.0,1017000,457650,115.0,66.0,0.0,1.0,0.0,0.0,1.0,0.0
2837,2023601149,,,40.820069,3.0,223812,6250,25.0,43.0,0.0,1.0,0.0,0.0,0.0,0.0
2838,2025161027,,,40.837992,4.0,67545,30395,20.0,52.0,0.0,1.0,0.0,0.0,1.0,0.0
2839,2024041002,,,40.822406,12.0,322000,144900,,,0.0,1.0,0.0,0.0,0.0,1.0
2840,2026290046,20.0,102.0,40.819711,2.0,538000,7194,20.0,47.0,0.0,1.0,0.0,0.0,0.0,0.0
2841,2027630029,197.0,157.0,40.814588,1.0,2673000,1202850,125.0,60.0,0.0,1.0,0.0,0.0,0.0,1.0
2842,2023640052,108.0,90.0,40.82195,2.0,682000,306900,107.0,90.0,0.0,1.0,0.0,0.0,0.0,1.0
2843,1021550035,79.0,370.0,40.849397,4.0,21201000,9540450,66.0,333.0,1.0,0.0,0.0,0.0,0.0,1.0
2844,2027120016,21.0,110.0,40.820158,2.0,351000,13826,21.0,33.0,0.0,1.0,0.0,0.0,0.0,0.0
2845,2027350041,20.0,100.0,40.819123,3.0,492000,12441,20.0,55.0,0.0,1.0,0.0,0.0,0.0,0.0
2846,2028870077,24.0,90.0,40.836415,3.0,369000,17076,24.0,47.0,0.0,1.0,0.0,0.0,0.0,0.0
2847,2027040135,21.0,100.0,40.823136,2.0,487000,22464,21.0,40.0,0.0,1.0,0.0,0.0,0.0,0.0
2848,2026240068,18.0,115.0,40.817502,2.0,420000,7968,18.0,43.0,0.0,1.0,0.0,0.0,0.0,0.0
2849,2027830102,16.0,100.0,40.836714,,95000,42750,,,0.0,1.0,0.0,0.0,0.0,1.0
2850,2025680001,25.0,90.0,40.806463,3.0,554000,23864,20.0,38.0,0.0,1.0,0.0,0.0,0.0,0.0
2851,2028870081,25.0,78.0,40.837002,3.0,342000,12507,20.0,37.0,0.0,1.0,0.0,0.0,0.0,0.0
2852,2024370119,31.0,48.0,40.830409,3.0,633000,30168,31.0,39.0,0.0,1.0,0.0,0.0,0.0,0.0
2853,2024209078,367.0,63.0,40.824356,20.0,15522000,6984900,187.0,55.0,0.0,1.0,0.0,0.0,1.0,0.0
2854,2025660070,25.0,100.0,,,179000,80550,,,0.0,1.0,0.0,0.0,0.0,1.0
2855,2022870184,34.0,100.0,40.811433,3.0,555000,26076,22.0,59.0,0.0,1.0,0.0,0.0,0.0,0.0
2856,2028790088,31.0,105.0,40.852535,2.0,589000,16896,23.0,77.0,0.0,1.0,0.0,0.0,0.0,0.0
2857,2026940050,21.0,87.0,40.828604,2.0,622000,30606,21.0,54.0,0.0,1.0,0.0,0.0,0.0,0.0
2858,2027720213,112.0,100.0,40.809829,1.0,1687000,759150,112.0,100.0,0.0,1.0,0.0,0.0,0.0,1.0
2859,1021680080,89.0,100.0,40.854403,5.0,2202000,990900,88.0,88.0,1.0,0.0,0.0,0.0,1.0,0.0
2860,2023641011,100.0,149.0,40.820332,9.0,49101,22095,100.0,142.0,0.0,1.0,0.0,0.0,1.0,0.0
2861,2024210055,16.0,146.0,40.825388,3.0,215000,11520,16.0,46.0,0.0,1.0,0.0,0.0,0.0,0.0
2862,2027650454,18.0,100.0,40.81267,3.0,499000,25758,18.0,61.0,0.0,1.0,0.0,0.0,0.0,0.0
2863,2022960053,20.0,100.0,40.806618,4.0,598000,33785,20.0,64.0,0.0,1.0,0.0,0.0,1.0,0.0
2864,2026130045,16.0,119.0,,,120000,1420,,,0.0,1.0,0.0,0.0,0.0,0.0
2865,2025040126,364.0,276.0,40.832418,8.0,7186000,3233700,350.0,95.0,0.0,1.0,0.0,0.0,1.0,0.0
2866,2025510115,20.0,100.0,40.807019,3.0,511000,20448,20.0,38.0,0.0,1.0,0.0,0.0,0.0,0.0
2867,1021800157,120.0,203.0,40.852405,6.0,7686000,3458700,84.0,203.0,1.0,0.0,0.0,0.0,1.0,0.0
2868,2023760032,50.0,100.0,40.819376,5.0,643000,289350,50.0,87.0,0.0,1.0,0.0,0.0,1.0,0.0
2869,2026880068,35.0,100.0,40.818093,3.0,629000,11373,20.0,55.0,0.0,1.0,0.0,0.0,0.0,0.0
2870,2025240107,20.0,75.0,40.830653,4.0,527000,188955,20.0,44.0,0.0,1.0,0.0,0.0,1.0,0.0
2871,2028780211,50.0,100.0,40.849815,5.0,1546000,695700,50.0,86.0,0.0,1.0,0.0,0.0,1.0,0.0
2872,1022430391,25.0,100.0,40.871557,2.0,1089000,24883,21.0,55.0,1.0,0.0,0.0,0.0,0.0,0.0
2873,2023740056,60.0,91.0,40.817331,4.0,4997000,2248650,60.0,114.0,0.0,1.0,0.0,0.0,0.0,1.0
2874,2024060105,23.0,93.0,40.823699,3.0,712000,32817,23.0,46.0,0.0,1.0,0.0,0.0,0.0,0.0
2875,1021801282,,,40.854672,7.0,244418,109988,,,1.0,0.0,0.0,0.0,1.0,0.0
2876,2026830122,20.0,109.0,40.813412,3.0,545000,26496,20.0,39.0,0.0,1.0,0.0,0.0,0.0,0.0
2877,2024610090,105.0,194.0,40.82979,10.0,4819000,2168550,105.0,184.0,0.0,1.0,0.0,0.0,1.0,0.0
2878,2027800172,2.0,1103.0,,,18000,8100,,,0.0,1.0,0.0,0.0,0.0,1.0
2879,2028750062,25.0,78.0,40.845605,3.0,712000,10866,21.0,70.0,0.0,1.0,0.0,0.0,0.0,0.0
2880,2025180124,21.0,98.0,40.839702,3.0,477000,27157,21.0,41.0,0.0,1.0,0.0,0.0,0.0,0.0
2881,2023740010,75.0,118.0,40.817439,2.0,2051000,922950,75.0,105.0,0.0,1.0,0.0,0.0,0.0,1.0
2882,2027770901,472.0,600.0,,,5552000,2498400,,,0.0,1.0,0.0,0.0,0.0,1.0
2883,1021750033,111.0,109.0,40.864749,6.0,4802000,2160900,108.0,105.0,1.0,0.0,0.0,0.0,1.0,0.0
2884,2026931003,19.0,73.0,40.827012,3.0,198524,11623,19.0,56.0,0.0,1.0,0.0,0.0,0.0,0.0
2885,2028680086,30.0,106.0,40.850165,2.0,427000,23688,22.0,47.0,0.0,1.0,0.0,0.0,0.0,0.0
2886,2026910081,21.0,111.0,40.826188,2.0,538000,20758,21.0,40.0,0.0,1.0,0.0,0.0,0.0,0.0
2887,2022850112,20.0,100.0,40.81058,3.0,649000,24408,20.0,45.0,0.0,1.0,0.0,0.0,0.0,0.0
2888,2025550042,20.0,50.0,40.809439,3.0,468000,7820,20.0,38.0,0.0,1.0,0.0,0.0,0.0,0.0
2889,2026940111,20.0,134.0,40.828434,2.0,625000,26763,20.0,49.0,0.0,1.0,0.0,0.0,0.0,0.0
2890,1022370052,102.0,125.0,40.866139,1.0,2434000,1095300,102.0,98.0,1.0,0.0,0.0,0.0,0.0,1.0
